temporada;jornada;equip1;equip2;codi1;codi2;punts1;posicio1;pg1;pe1;pp1;avgf1;avgc1;punts2;posicio2;pg2;pe2;pp2;avgf2;avgc2;difposition;resultat
Temporada 2009-10;33;Deportivo;Almeria;Temporada 2009-1033Deportivo;Temporada 2009-1033Almeria;44;9;0,363636364;0,242424242;0,393939394;1;1,272727273;38;12;0,272727273;0,333333333;0,393939394;1,03030303;1,363636364;-3;0
Temporada 2009-10;33;Xerez;Racing;Temporada 2009-1033Xerez;Temporada 2009-1033Racing;27;20;0,181818182;0,272727273;0,545454545;0,909090909;1,696969697;36;15;0,242424242;0,363636364;0,393939394;1,090909091;1,454545455;5;0
Temporada 2009-10;33;Malaga;Valladolid;Temporada 2009-1033Malaga;Temporada 2009-1033Valladolid;33;17;0,212121212;0,363636364;0,424242424;1,121212121;1,272727273;29;19;0,151515152;0,424242424;0,424242424;0,96969697;1,636363636;-2;0
Temporada 2009-10;33;Tenerife;Getafe;Temporada 2009-1033Tenerife;Temporada 2009-1033Getafe;32;18;0,242424242;0,242424242;0,515151515;1,03030303;1,909090909;47;8;0,424242424;0,151515152;0,424242424;1,454545455;1,303030303;10;1
Temporada 2009-10;33;Villarreal;Atletico;Temporada 2009-1033Villarreal;Temporada 2009-1033Atletico;49;6;0,424242424;0,212121212;0,363636364;1,454545455;1,363636364;40;10;0,333333333;0,212121212;0,454545455;1,484848485;1,575757576;-4;1
Temporada 2009-10;33;Espanyol;Barcelona;Temporada 2009-1033Espanyol;Temporada 2009-1033Barcelona;38;13;0,272727273;0,333333333;0,393939394;0,787878788;1,212121212;84;1;0,787878788;0,181818182;0,03030303;2,424242424;0,575757576;12;0
Temporada 2009-10;33;Sevilla;Sporting;Temporada 2009-1033Sevilla;Temporada 2009-1033Sporting;54;5;0,484848485;0,181818182;0,333333333;1,484848485;1,151515152;37;14;0,272727273;0,303030303;0,424242424;1;1,333333333;-9;1
Temporada 2009-10;34;Osasuna;Athletic;Temporada 2009-1034Osasuna;Temporada 2009-1034Athletic;39;12;0,294117647;0,264705882;0,441176471;0,882352941;1,147058824;50;8;0,411764706;0,235294118;0,352941176;1,323529412;1,294117647;4;0
Temporada 2009-10;34;Getafe;Sevilla;Temporada 2009-1034Getafe;Temporada 2009-1034Sevilla;50;7;0,441176471;0,147058824;0,411764706;1,529411765;1,352941176;54;5;0,470588235;0,176470588;0,352941176;1,529411765;1,235294118;2;1
Temporada 2009-10;34;Atletico;Tenerife;Temporada 2009-1034Atletico;Temporada 2009-1034Tenerife;43;10;0,352941176;0,205882353;0,441176471;1,529411765;1,558823529;32;19;0,235294118;0,235294118;0,529411765;1,029411765;1,941176471;-9;1
Temporada 2009-10;34;Racing;Villarreal;Temporada 2009-1034Racing;Temporada 2009-1034Villarreal;36;15;0,235294118;0,352941176;0,411764706;1,088235294;1,470588235;52;6;0,441176471;0,205882353;0,352941176;1,470588235;1,352941176;9;2
Temporada 2009-10;34;Almeria;Espanyol;Temporada 2009-1034Almeria;Temporada 2009-1034Espanyol;38;13;0,264705882;0,323529412;0,411764706;1;1,352941176;41;11;0,294117647;0,323529412;0,382352941;0,794117647;1,176470588;2;2
Temporada 2009-10;34;Sporting;Valladolid;Temporada 2009-1034Sporting;Temporada 2009-1034Valladolid;37;14;0,264705882;0,294117647;0,441176471;0,970588235;1,352941176;32;18;0,176470588;0,411764706;0,411764706;1;1,588235294;-4;2
Temporada 2009-10;34;Mallorca;Malaga;Temporada 2009-1034Mallorca;Temporada 2009-1034Malaga;56;4;0,470588235;0,235294118;0,294117647;1,558823529;1,117647059;34;17;0,205882353;0,382352941;0,411764706;1,117647059;1,264705882;-13;0
Temporada 2009-10;34;Valencia;Deportivo;Temporada 2009-1034Valencia;Temporada 2009-1034Deportivo;62;3;0,529411765;0,235294118;0,235294118;1,558823529;1,088235294;44;9;0,352941176;0,235294118;0,411764706;0,970588235;1,264705882;-6;1
Temporada 2009-10;34;Zaragoza;R. Madrid;Temporada 2009-1034Zaragoza;Temporada 2009-1034R. Madrid;34;16;0,235294118;0,294117647;0,470588235;1,147058824;1,705882353;86;2;0,823529412;0,058823529;0,117647059;2,617647059;0,882352941;14;2
Temporada 2009-10;34;Barcelona;Xerez;Temporada 2009-1034Barcelona;Temporada 2009-1034Xerez;87;1;0,794117647;0,176470588;0,029411765;2,441176471;0,588235294;27;20;0,176470588;0,264705882;0,558823529;0,911764706;1,735294118;-19;1
Temporada 2009-10;35;Athletic;Mallorca;Temporada 2009-1035Athletic;Temporada 2009-1035Mallorca;50;8;0,4;0,228571429;0,371428571;1,314285714;1,342857143;59;4;0,485714286;0,228571429;0,285714286;1,6;1,114285714;4;2
Temporada 2009-10;35;R. Madrid;Osasuna;Temporada 2009-1035R. Madrid;Temporada 2009-1035Osasuna;89;2;0,828571429;0,057142857;0,114285714;2,628571429;0,914285714;39;12;0,285714286;0,257142857;0,457142857;0,914285714;1,2;-10;1
Temporada 2009-10;35;Sevilla;Atletico;Temporada 2009-1035Sevilla;Temporada 2009-1035Atletico;57;5;0,485714286;0,171428571;0,342857143;1,571428571;1,228571429;43;10;0,342857143;0,2;0,457142857;1,514285714;1,6;-5;1
Temporada 2009-10;35;Villarreal;Barcelona;Temporada 2009-1035Villarreal;Temporada 2009-1035Barcelona;52;6;0,428571429;0,2;0,371428571;1,457142857;1,428571429;90;1;0,8;0,171428571;0,028571429;2,485714286;0,6;5;2
Temporada 2009-10;35;Espanyol;Valencia;Temporada 2009-1035Espanyol;Temporada 2009-1035Valencia;41;11;0,285714286;0,314285714;0,4;0,771428571;1,2;65;3;0,542857143;0,228571429;0,228571429;1,571428571;1,057142857;8;2
Temporada 2009-10;35;Tenerife;Racing;Temporada 2009-1035Tenerife;Temporada 2009-1035Racing;35;18;0,257142857;0,228571429;0,514285714;1,057142857;1,914285714;36;16;0,228571429;0,342857143;0,428571429;1,085714286;1,485714286;2;1
Temporada 2009-10;35;Deportivo;Zaragoza;Temporada 2009-1035Deportivo;Temporada 2009-1035Zaragoza;44;9;0,342857143;0,228571429;0,428571429;0,942857143;1,257142857;37;15;0,257142857;0,285714286;0,457142857;1,142857143;1,657142857;-6;2
Temporada 2009-10;35;Malaga;Sporting;Temporada 2009-1035Malaga;Temporada 2009-1035Sporting;35;17;0,2;0,4;0,4;1,114285714;1,257142857;38;14;0,257142857;0,314285714;0,428571429;0,971428571;1,342857143;3;0
Temporada 2009-10;35;Valladolid;Getafe;Temporada 2009-1035Valladolid;Temporada 2009-1035Getafe;33;19;0,171428571;0,428571429;0,4;0,971428571;1,542857143;51;7;0,428571429;0,171428571;0,4;1,485714286;1,314285714;12;0
Temporada 2009-10;36;Mallorca;R. Madrid;Temporada 2009-1036Mallorca;Temporada 2009-1036R. Madrid;59;5;0,472222222;0,222222222;0,305555556;1,583333333;1,194444444;92;2;0,833333333;0,055555556;0,111111111;2,666666667;0,916666667;3;2
Temporada 2009-10;36;Atletico;Valladolid;Temporada 2009-1036Atletico;Temporada 2009-1036Valladolid;46;9;0,361111111;0,194444444;0,444444444;1,555555556;1,583333333;33;19;0,166666667;0,416666667;0,416666667;0,972222222;1,583333333;-10;1
Temporada 2009-10;36;Racing;Sevilla;Temporada 2009-1036Racing;Temporada 2009-1036Sevilla;36;17;0,222222222;0,333333333;0,444444444;1,083333333;1,583333333;60;4;0,5;0,166666667;0,333333333;1,666666667;1,222222222;13;2
Temporada 2009-10;36;Osasuna;Deportivo;Temporada 2009-1036Osasuna;Temporada 2009-1036Deportivo;42;11;0,305555556;0,25;0,444444444;0,972222222;1,194444444;44;10;0,333333333;0,222222222;0,444444444;0,944444444;1,305555556;1;1
Temporada 2009-10;36;Zaragoza;Espanyol;Temporada 2009-1036Zaragoza;Temporada 2009-1036Espanyol;40;14;0,277777778;0,277777778;0,444444444;1,138888889;1,611111111;41;12;0,277777778;0,305555556;0,416666667;0,75;1,194444444;2;1
Temporada 2009-10;36;Athletic;Malaga;Temporada 2009-1036Athletic;Temporada 2009-1036Malaga;51;8;0,388888889;0,25;0,361111111;1,305555556;1,333333333;36;16;0,194444444;0,416666667;0,388888889;1,111111111;1,25;-8;0
Temporada 2009-10;36;Valencia;Xerez;Temporada 2009-1036Valencia;Temporada 2009-1036Xerez;68;3;0,555555556;0,222222222;0,222222222;1,611111111;1,055555556;30;20;0,194444444;0,25;0,555555556;0,944444444;1,75;-17;1
Temporada 2009-10;36;Barcelona;Tenerife;Temporada 2009-1036Barcelona;Temporada 2009-1036Tenerife;93;1;0,805555556;0,166666667;0,027777778;2,527777778;0,611111111;35;18;0,25;0,222222222;0,527777778;1,055555556;1,972222222;-17;1
Temporada 2009-10;36;Getafe;Sporting;Temporada 2009-1036Getafe;Temporada 2009-1036Sporting;52;6;0,416666667;0,194444444;0,388888889;1,472222222;1,305555556;39;15;0,25;0,333333333;0,416666667;0,972222222;1,333333333;-9;0
Temporada 2009-10;37;Tenerife;Almeria;Temporada 2009-1037Tenerife;Temporada 2009-1037Almeria;36;18;0,243243243;0,243243243;0,513513514;1,081081081;1,972972973;42;12;0,27027027;0,324324324;0,405405405;1,108108108;1,405405405;6;0
Temporada 2009-10;37;Deportivo;Mallorca;Temporada 2009-1037Deportivo;Temporada 2009-1037Mallorca;47;10;0,351351351;0,216216216;0,432432432;0,945945946;1,27027027;59;5;0,459459459;0,216216216;0,324324324;1,540540541;1,189189189;5;1
Temporada 2009-10;37;Espanyol;Osasuna;Temporada 2009-1037Espanyol;Temporada 2009-1037Osasuna;44;11;0,297297297;0,297297297;0,405405405;0,783783784;1,189189189;42;13;0,297297297;0,243243243;0,459459459;0,972972973;1,216216216;-2;1
Temporada 2009-10;37;Xerez;Zaragoza;Temporada 2009-1037Xerez;Temporada 2009-1037Zaragoza;33;20;0,216216216;0,243243243;0,540540541;1;1,756756757;40;15;0,27027027;0,27027027;0,459459459;1,162162162;1,648648649;5;1
Temporada 2009-10;37;R. Madrid;Athletic;Temporada 2009-1037R. Madrid;Temporada 2009-1037Athletic;95;2;0,837837838;0,054054054;0,108108108;2,72972973;0,918918919;51;8;0,378378378;0,243243243;0,378378378;1,297297297;1,432432432;-6;1
Temporada 2009-10;37;Villarreal;Valencia;Temporada 2009-1037Villarreal;Temporada 2009-1037Valencia;55;7;0,432432432;0,189189189;0,378378378;1,486486486;1,459459459;68;3;0,540540541;0,216216216;0,243243243;1,567567568;1,081081081;4;1
Temporada 2009-10;37;Valladolid;Racing;Temporada 2009-1037Valladolid;Temporada 2009-1037Racing;36;16;0,189189189;0,405405405;0,405405405;1;1,567567568;36;19;0,216216216;0,324324324;0,459459459;1,081081081;1,594594595;-3;1
Temporada 2009-10;37;Sevilla;Barcelona;Temporada 2009-1037Sevilla;Temporada 2009-1037Barcelona;60;4;0,486486486;0,162162162;0,351351351;1,675675676;1,27027027;96;1;0,810810811;0,162162162;0,027027027;2,540540541;0,648648649;3;2
Temporada 2009-10;37;Getafe;Malaga;Temporada 2009-1037Getafe;Temporada 2009-1037Malaga;55;6;0,432432432;0,189189189;0,378378378;1,486486486;1,297297297;36;17;0,189189189;0,405405405;0,405405405;1,108108108;1,27027027;-11;1
Temporada 2009-10;38;Valencia;Tenerife;Temporada 2009-1038Valencia;Temporada 2009-1038Tenerife;71;3;0,552631579;0,210526316;0,236842105;1,552631579;1,052631579;36;19;0,236842105;0,236842105;0,526315789;1,052631579;1,947368421;-16;1
Temporada 2009-10;38;Racing;Sporting;Temporada 2009-1038Racing;Temporada 2009-1038Sporting;39;16;0,236842105;0,315789474;0,447368421;1,105263158;1,552631579;40;15;0,236842105;0,342105263;0,421052632;0,947368421;1,342105263;1;1
Temporada 2009-10;38;Barcelona;Valladolid;Temporada 2009-1038Barcelona;Temporada 2009-1038Valladolid;99;1;0,815789474;0,157894737;0,026315789;2,578947368;0,631578947;36;18;0,184210526;0,394736842;0,421052632;0,973684211;1,631578947;-17;1
Temporada 2009-10;38;Malaga;R. Madrid;Temporada 2009-1038Malaga;Temporada 2009-1038R. Madrid;37;17;0,184210526;0,421052632;0,394736842;1,105263158;1,263157895;96;2;0,815789474;0,078947368;0,105263158;2,684210526;0,921052632;15;0
Temporada 2009-10;38;Osasuna;Xerez;Temporada 2009-1038Osasuna;Temporada 2009-1038Xerez;43;12;0,289473684;0,263157895;0,447368421;0,973684211;1,210526316;34;20;0,210526316;0,263157895;0,526315789;1;1,736842105;-8;0
Temporada 2009-10;38;Almeria;Sevilla;Temporada 2009-1038Almeria;Temporada 2009-1038Sevilla;42;13;0,263157895;0,315789474;0,421052632;1,131578947;1,447368421;63;4;0,5;0,157894737;0,342105263;1,710526316;1,289473684;9;2
Temporada 2009-10;38;Mallorca;Espanyol;Temporada 2009-1038Mallorca;Temporada 2009-1038Espanyol;62;5;0,473684211;0,210526316;0,315789474;1,552631579;1,157894737;44;11;0,289473684;0,289473684;0,421052632;0,763157895;1,210526316;-6;1
Temporada 2009-10;38;Atletico;Getafe;Temporada 2009-1038Atletico;Temporada 2009-1038Getafe;47;9;0,342105263;0,210526316;0,447368421;1,5;1,605263158;58;6;0,447368421;0,184210526;0,368421053;1,526315789;1,263157895;3;2
Temporada 2009-10;38;Zaragoza;Villarreal;Temporada 2009-1038Zaragoza;Temporada 2009-1038Villarreal;41;14;0,263157895;0,289473684;0,447368421;1,210526316;1,684210526;56;7;0,421052632;0,210526316;0,368421053;1,526315789;1,5;7;0
Temporada 2009-10;38;Athletic;Deportivo;Temporada 2009-1038Athletic;Temporada 2009-1038Deportivo;54;8;0,394736842;0,236842105;0,368421053;1,315789474;1,394736842;47;10;0,342105263;0,210526316;0,447368421;0,921052632;1,289473684;-2;1
Temporada 2010-11;3;Hercules;Valencia;Temporada 2010-113Hercules;Temporada 2010-113Valencia;3;13;0,333333333;0;0,666666667;1;1;9;1;1;0;0;2;0,666666667;12;2
Temporada 2010-11;3;Racing;Zaragoza;Temporada 2010-113Racing;Temporada 2010-113Zaragoza;3;16;0,333333333;0;0,666666667;0,666666667;1,333333333;1;19;0;0,333333333;0,666666667;1;2,333333333;-3;1
Temporada 2010-11;3;Deportivo;Getafe;Temporada 2010-113Deportivo;Temporada 2010-113Getafe;3;14;0;1;0;0,666666667;0,666666667;4;8;0,333333333;0,333333333;0,333333333;2,333333333;2;6;0
Temporada 2010-11;3;Malaga;Sevilla;Temporada 2010-113Malaga;Temporada 2010-113Sevilla;3;15;0,333333333;0;0,666666667;2,333333333;2,666666667;7;2;0,666666667;0,333333333;0;2;0,666666667;13;2
Temporada 2010-11;3;Atletico;Barcelona;Temporada 2010-113Atletico;Temporada 2010-113Barcelona;6;4;0,666666667;0;0,333333333;2,333333333;1;6;6;0,666666667;0;0,333333333;1,666666667;1;-2;2
Temporada 2010-11;3;Levante;Villarreal;Temporada 2010-113Levante;Temporada 2010-113Villarreal;0;20;0;0;1;1;3,333333333;6;5;0,666666667;0;0,333333333;2;0,666666667;15;2
Temporada 2010-11;3;R. Sociedad;R. Madrid;Temporada 2010-113R. Sociedad;Temporada 2010-113R. Madrid;4;10;0,333333333;0,333333333;0,333333333;1,333333333;1,333333333;7;3;0,666666667;0,333333333;0;1;0,333333333;7;2
Temporada 2010-11;3;Sporting;Athletic;Temporada 2010-113Sporting;Temporada 2010-113Athletic;4;12;0,333333333;0,333333333;0,333333333;1,333333333;2;4;9;0,333333333;0,333333333;0,333333333;1,333333333;1,333333333;3;0
Temporada 2010-11;3;Espanyol;Almeria;Temporada 2010-113Espanyol;Temporada 2010-113Almeria;6;7;0,666666667;0;0,333333333;1,333333333;1,666666667;2;17;0;0,666666667;0,333333333;0,666666667;1;-10;1
Temporada 2010-11;3;Mallorca;Osasuna;Temporada 2010-113Mallorca;Temporada 2010-113Osasuna;4;11;0,333333333;0,333333333;0,333333333;0,666666667;0,666666667;1;18;0;0,333333333;0,666666667;0;1;-7;1
Temporada 2010-11;4;Sevilla;Racing;Temporada 2010-114Sevilla;Temporada 2010-114Racing;8;5;0,5;0,5;0;1,75;0,75;4;14;0,25;0,25;0,5;0,75;1,25;-9;0
Temporada 2010-11;4;Villarreal;Deportivo;Temporada 2010-114Villarreal;Temporada 2010-114Deportivo;9;3;0,75;0;0,25;1,75;0,5;3;17;0;0,75;0,25;0,5;0,75;-14;1
Temporada 2010-11;4;Valencia;Atletico;Temporada 2010-114Valencia;Temporada 2010-114Atletico;10;2;0,75;0,25;0;1,75;0,75;7;6;0,5;0,25;0,25;2;1;-4;0
Temporada 2010-11;4;Getafe;Malaga;Temporada 2010-114Getafe;Temporada 2010-114Malaga;4;11;0,25;0,25;0,5;1,75;2;6;8;0,5;0;0,5;2,25;2;3;2
Temporada 2010-11;4;Zaragoza;Hercules;Temporada 2010-114Zaragoza;Temporada 2010-114Hercules;2;20;0;0,5;0,5;0,75;1,75;4;10;0,25;0,25;0,5;0,75;0,75;10;0
Temporada 2010-11;4;Almeria;Levante;Temporada 2010-114Almeria;Temporada 2010-114Levante;2;19;0;0,5;0,5;0,5;1;3;18;0,25;0;0,75;1;2,5;1;2
Temporada 2010-11;4;Barcelona;Sporting;Temporada 2010-114Barcelona;Temporada 2010-114Sporting;9;4;0,75;0;0,25;1,5;0,75;4;15;0,25;0,25;0,5;1;1,75;-11;1
Temporada 2010-11;4;R. Madrid;Espanyol;Temporada 2010-114R. Madrid;Temporada 2010-114Espanyol;10;1;0,75;0,25;0;1,5;0,25;6;9;0,5;0;0,5;1;2;-8;1
Temporada 2010-11;4;Athletic;Mallorca;Temporada 2010-114Athletic;Temporada 2010-114Mallorca;7;7;0,5;0,25;0,25;1,75;1;4;16;0,25;0,25;0,5;0,5;1,25;-9;1
Temporada 2010-11;4;Osasuna;R. Sociedad;Temporada 2010-114Osasuna;Temporada 2010-114R. Sociedad;4;12;0,25;0,25;0,5;0,75;1;4;13;0,25;0,25;0,5;1,25;1,75;-1;1
Temporada 2010-11;5;Malaga;Villarreal;Temporada 2010-115Malaga;Temporada 2010-115Villarreal;6;12;0,4;0;0,6;2,2;2,2;12;2;0,8;0;0,2;2;0,8;10;2
Temporada 2010-11;5;Hercules;Sevilla;Temporada 2010-115Hercules;Temporada 2010-115Sevilla;7;8;0,4;0,2;0,4;1;0,6;8;7;0,4;0,4;0,2;1,4;1;1;1
Temporada 2010-11;5;Atletico;Zaragoza;Temporada 2010-115Atletico;Temporada 2010-115Zaragoza;10;5;0,6;0,2;0,2;1,8;0,8;2;20;0;0,4;0,6;0,6;1,6;-15;1
Temporada 2010-11;5;Espanyol;Osasuna;Temporada 2010-115Espanyol;Temporada 2010-115Osasuna;9;6;0,6;0;0,4;1;1,6;4;14;0,2;0,2;0,6;0,6;1;-8;1
Temporada 2010-11;5;Deportivo;Almeria;Temporada 2010-115Deportivo;Temporada 2010-115Almeria;3;19;0;0,6;0,4;0,4;1;5;13;0,2;0,4;0,4;0,8;0,8;6;2
Temporada 2010-11;5;Mallorca;R. Sociedad;Temporada 2010-115Mallorca;Temporada 2010-115R. Sociedad;7;11;0,4;0,2;0,4;0,8;1;4;16;0,2;0,2;0,6;1;1,8;-5;1
Temporada 2010-11;5;Racing;Getafe;Temporada 2010-115Racing;Temporada 2010-115Getafe;4;15;0,2;0,2;0,6;0,6;1,2;7;10;0,4;0,2;0,4;1,6;1,6;5;2
Temporada 2010-11;5;Athletic;Barcelona;Temporada 2010-115Athletic;Temporada 2010-115Barcelona;7;9;0,4;0,2;0,4;1,6;1,4;12;3;0,8;0;0,2;1,8;0,8;6;2
Temporada 2010-11;5;Levante;R. Madrid;Temporada 2010-115Levante;Temporada 2010-115R. Madrid;4;18;0,2;0,2;0,6;0,8;2;11;4;0,6;0,4;0;1,2;0,2;14;0
Temporada 2010-11;5;Sporting;Valencia;Temporada 2010-115Sporting;Temporada 2010-115Valencia;4;17;0,2;0,2;0,6;0,8;1,8;13;1;0,8;0,2;0;1,8;0,6;16;2
Temporada 2010-11;6;R. Madrid;Deportivo;Temporada 2010-116R. Madrid;Temporada 2010-116Deportivo;14;3;0,666666667;0,333333333;0;2;0,333333333;3;20;0;0,5;0,5;0,5;1,833333333;-17;1
Temporada 2010-11;6;Barcelona;Mallorca;Temporada 2010-116Barcelona;Temporada 2010-116Mallorca;13;4;0,666666667;0,166666667;0,166666667;1,666666667;0,833333333;8;9;0,333333333;0,333333333;0,333333333;0,833333333;1;-5;0
Temporada 2010-11;6;Villarreal;Racing;Temporada 2010-116Villarreal;Temporada 2010-116Racing;15;2;0,833333333;0;0,166666667;2;0,666666667;4;18;0,166666667;0,166666667;0,666666667;0,5;1,333333333;-16;1
Temporada 2010-11;6;Getafe;Hercules;Temporada 2010-116Getafe;Temporada 2010-116Hercules;10;6;0,5;0,166666667;0,333333333;1,833333333;1,333333333;7;12;0,333333333;0,166666667;0,5;0,833333333;1;-6;1
Temporada 2010-11;6;Osasuna;Levante;Temporada 2010-116Osasuna;Temporada 2010-116Levante;5;15;0,166666667;0,333333333;0,5;0,666666667;1;5;17;0,166666667;0,333333333;0,5;0,833333333;1,833333333;-2;0
Temporada 2010-11;6;Almeria;Malaga;Temporada 2010-116Almeria;Temporada 2010-116Malaga;6;14;0,166666667;0,5;0,333333333;0,833333333;0,833333333;7;10;0,333333333;0,166666667;0,5;2;2;4;0
Temporada 2010-11;6;Sevilla;Atletico;Temporada 2010-116Sevilla;Temporada 2010-116Atletico;11;5;0,5;0,333333333;0,166666667;1,666666667;1;10;7;0,5;0,166666667;0,333333333;1,666666667;1,166666667;-2;1
Temporada 2010-11;6;Valencia;Athletic;Temporada 2010-116Valencia;Temporada 2010-116Athletic;16;1;0,833333333;0,166666667;0;1,833333333;0,666666667;7;11;0,333333333;0,166666667;0,5;1,5;1,5;-10;1
Temporada 2010-11;6;R. Sociedad;Espanyol;Temporada 2010-116R. Sociedad;Temporada 2010-116Espanyol;7;13;0,333333333;0,166666667;0,5;1;1,5;9;8;0,5;0;0,5;0,833333333;1,5;5;1
Temporada 2010-11;6;Zaragoza;Sporting;Temporada 2010-116Zaragoza;Temporada 2010-116Sporting;3;19;0;0,5;0,5;0,833333333;1,666666667;5;16;0,166666667;0,333333333;0,5;1;1,833333333;3;0
Temporada 2010-11;7;Hercules;Villarreal;Temporada 2010-117Hercules;Temporada 2010-117Villarreal;8;10;0,285714286;0,285714286;0,428571429;1;1,142857143;16;2;0,714285714;0,142857143;0,142857143;2;0,857142857;8;0
Temporada 2010-11;7;Sporting;Sevilla;Temporada 2010-117Sporting;Temporada 2010-117Sevilla;8;12;0,285714286;0,285714286;0,428571429;1,142857143;1,571428571;11;7;0,428571429;0,285714286;0,285714286;1,428571429;1,142857143;5;1
Temporada 2010-11;7;Athletic;Zaragoza;Temporada 2010-117Athletic;Temporada 2010-117Zaragoza;10;8;0,428571429;0,142857143;0,428571429;1,571428571;1,428571429;3;20;0;0,428571429;0,571428571;0,857142857;1,714285714;-12;1
Temporada 2010-11;7;Racing;Almeria;Temporada 2010-117Racing;Temporada 2010-117Almeria;7;16;0,285714286;0,142857143;0,571428571;0,571428571;1,142857143;6;17;0,142857143;0,428571429;0,428571429;0,714285714;0,857142857;-1;1
Temporada 2010-11;7;Levante;R. Sociedad;Temporada 2010-117Levante;Temporada 2010-117R. Sociedad;8;13;0,285714286;0,285714286;0,428571429;1;1,714285714;7;15;0,285714286;0,142857143;0,571428571;1;1,571428571;-2;1
Temporada 2010-11;7;Mallorca;Espanyol;Temporada 2010-117Mallorca;Temporada 2010-117Espanyol;8;11;0,285714286;0,285714286;0,428571429;0,714285714;1;12;6;0,571428571;0;0,428571429;0,857142857;1,285714286;5;2
Temporada 2010-11;7;Malaga;R. Madrid;Temporada 2010-117Malaga;Temporada 2010-117R. Madrid;7;14;0,285714286;0,142857143;0,571428571;1,857142857;2,285714286;17;1;0,714285714;0,285714286;0;2,285714286;0,428571429;13;2
Temporada 2010-11;7;Deportivo;Osasuna;Temporada 2010-117Deportivo;Temporada 2010-117Osasuna;4;19;0;0,571428571;0,428571429;0,428571429;1,571428571;6;18;0,142857143;0,428571429;0,428571429;0,571428571;0,857142857;1;0
Temporada 2010-11;7;Barcelona;Valencia;Temporada 2010-117Barcelona;Temporada 2010-117Valencia;16;3;0,714285714;0,142857143;0,142857143;1,714285714;0,857142857;16;4;0,714285714;0,142857143;0,142857143;1,714285714;0,857142857;-1;1
Temporada 2010-11;7;Atletico;Getafe;Temporada 2010-117Atletico;Temporada 2010-117Getafe;13;5;0,571428571;0,142857143;0,285714286;1,714285714;1;10;9;0,428571429;0,142857143;0,428571429;1,571428571;1,428571429;-4;1
