corners1,fuerasDeJuego2,fuerasDeJuego1,faltasCometidas1,balonesRecuperados2,balonesPerdidos2,result2,faltasSancionadas2,faltasSancionadas1,result1,targetasRojas2,targetasRojas1,intervencionesPortero2,posesion1,rematesPuerta1,rematesPuerta2,season,faltasCometidas2,intervencionesPortero1,team1,team2,balonesRecuperados1,rematesEntreTresPalos2,penalties2,penalties1,rematesEntreTresPalos1,targetasAmarilas2,balonesPerdidos1,targetasAmarilas1,day,corners2
6,4,3,18,62,66,2,18,21,2,0,0,7,"56,22%",17,13,Temporada 2001-02,21,8,Zaragoza,Athletic,66,na,1,1,na,4,62,4,Jornada 34,7
9,5,9,18,76,81,2,18,12,3,0,0,13,"49,09%",16,5,Temporada 2001-02,12,7,Barcelona,Alavés,81,na,0,0,na,3,76,1,Jornada 34,3
7,5,10,25,72,67,1,25,19,1,0,0,3,"42,93%",9,13,Temporada 2001-02,19,8,Mallorca,Valencia,67,na,0,0,na,1,72,3,Jornada 34,5
1,3,6,24,84,88,0,24,19,0,0,0,8,"57,68%",10,11,Temporada 2001-02,19,7,Zaragoza,Valladolid,88,na,0,0,na,4,84,3,Jornada 32,5
7,3,3,16,64,67,1,16,19,2,0,0,8,"54,36%",12,17,Temporada 2001-02,19,11,Mallorca,Espanyol,67,na,0,0,na,3,64,2,Jornada 32,3
6,5,5,19,78,74,0,19,20,0,0,0,14,49%,14,18,Temporada 2001-02,20,4,Rayo,Betis,74,na,0,0,na,3,78,3,Jornada 32,4
10,1,0,26,73,74,1,26,17,1,0,0,14,"58,24%",22,11,Temporada 2001-02,17,5,Barcelona,Las Palmas,74,na,0,0,na,6,73,1,Jornada 32,3
6,3,1,24,78,76,1,24,16,0,0,0,4,"50,04%",14,16,Temporada 2001-02,16,8,Tenerife,Valencia,76,na,0,0,na,2,78,7,Jornada 32,6
8,4,2,16,67,65,1,16,22,1,0,0,7,"44,61%",12,17,Temporada 2001-02,22,11,R. Sociedad,Deportivo,65,na,0,0,na,1,67,1,Jornada 32,5
6,3,2,22,63,61,1,22,14,3,0,0,7,"57,66%",10,12,Temporada 2001-02,14,4,Celta,Alavés,61,na,0,0,na,3,63,1,Jornada 32,6
3,6,3,22,65,80,0,22,26,2,0,0,12,"52,08%",19,6,Temporada 2001-02,26,3,Valencia,Sevilla,80,na,0,0,na,7,65,3,Jornada 29,2
5,2,3,12,71,68,4,12,28,2,0,0,4,"59,82%",11,15,Temporada 2001-02,28,5,Valladolid,Celta,68,na,0,1,na,5,71,3,Jornada 29,3
9,2,4,19,66,70,2,19,11,4,0,0,11,"41,86%",21,11,Temporada 2001-02,11,5,Mallorca,Osasuna,70,na,0,1,na,3,66,2,Jornada 29,4
6,0,3,22,55,55,1,22,15,2,0,0,14,"40,99%",10,13,Temporada 2001-02,15,4,Málaga,Zaragoza,55,na,0,0,na,5,55,4,Jornada 29,3
5,2,3,16,75,81,2,16,22,0,0,0,7,"61,48%",15,6,Temporada 2001-02,22,4,R. Sociedad,Tenerife,81,na,1,0,na,3,75,2,Jornada 29,1
3,3,3,19,61,68,1,19,27,2,0,0,7,"49,25%",10,6,Temporada 2001-02,27,1,Las Palmas,Alavés,68,na,0,0,na,4,61,1,Jornada 29,3
7,8,2,8,73,74,0,8,16,3,0,0,6,"58,01%",9,8,Temporada 2001-02,16,5,R. Madrid,Villarreal,74,na,0,1,na,2,73,1,Jornada 29,3
7,3,1,16,70,65,1,16,24,1,0,1,8,"50,87%",15,14,Temporada 2001-02,24,7,Deportivo,Rayo,65,na,0,0,na,3,70,3,Jornada 29,1
1,4,4,15,72,73,1,15,22,2,0,0,3,"39,8%",11,17,Temporada 2001-02,22,9,Betis,Barcelona,73,na,0,0,na,3,72,2,Jornada 29,4
8,1,2,20,63,64,2,20,20,1,0,0,2,"50,31%",20,10,Temporada 2001-02,20,7,Espanyol,Alavés,64,na,0,0,na,2,63,1,Jornada 31,4
5,1,3,26,70,66,6,26,17,1,0,0,10,"58,95%",14,15,Temporada 2001-02,17,8,Athletic,Celta,66,na,0,0,na,0,70,2,Jornada 31,4
15,3,4,11,73,79,2,11,18,1,1,0,11,"53,27%",21,7,Temporada 2001-02,18,3,Valladolid,Barcelona,79,na,0,0,na,2,73,2,Jornada 31,2
7,4,3,13,65,66,1,13,20,3,0,0,7,"56,04%",21,14,Temporada 2001-02,20,8,Deportivo,Tenerife,66,na,0,1,na,4,65,2,Jornada 31,7
10,1,3,18,47,58,1,18,20,2,1,0,13,"64,52%",28,8,Temporada 2001-02,20,2,Valencia,Osasuna,58,na,0,1,na,4,47,2,Jornada 31,4
5,2,2,18,68,69,2,18,14,0,0,0,5,"54,01%",19,18,Temporada 2001-02,14,5,Mallorca,R. Sociedad,69,na,0,0,na,1,68,3,Jornada 31,5
5,4,6,15,66,67,2,15,21,3,0,0,8,"49,66%",12,12,Temporada 2001-02,21,8,Las Palmas,Villarreal,67,na,1,1,na,6,66,4,Jornada 31,3
4,0,0,24,50,44,3,24,13,2,0,1,1,"38,9%",8,16,Temporada 2001-02,13,8,Alavés,Athletic,44,na,1,0,na,2,50,8,Jornada 30,4
6,3,4,20,65,66,2,20,15,3,0,0,7,"52,35%",13,7,Temporada 2001-02,15,11,Celta,Las Palmas,66,na,0,0,na,5,65,2,Jornada 30,3
5,2,4,25,75,76,0,25,15,0,0,0,9,"54,21%",10,5,Temporada 2001-02,15,5,Tenerife,Mallorca,76,na,0,0,na,1,75,4,Jornada 30,1
5,3,5,12,78,76,1,12,15,2,0,0,6,"46,75%",13,12,Temporada 2001-02,15,10,Rayo,Valencia,76,na,0,0,na,3,78,3,Jornada 30,7
6,2,3,30,69,75,2,30,35,0,0,0,13,"53,87%",22,14,Temporada 2001-02,35,6,Sevilla,Málaga,75,na,0,0,na,5,69,1,Jornada 30,4
15,10,0,20,62,62,0,20,17,1,0,0,8,"51,87%",17,10,Temporada 2001-02,17,2,R. Sociedad,Espanyol,62,na,0,0,na,3,62,2,Jornada 30,2
3,2,7,21,87,92,2,21,20,2,0,0,17,"58,99%",25,8,Temporada 2001-02,20,6,Villarreal,Valladolid,92,na,1,0,na,5,87,2,Jornada 30,2
7,6,2,10,84,83,3,10,17,1,0,0,8,"55,77%",16,9,Temporada 2001-02,17,4,Osasuna,Deportivo,83,na,1,1,na,2,84,3,Jornada 30,1
5,1,1,31,59,59,1,31,18,1,0,0,8,"45,56%",18,14,Temporada 2001-02,18,13,Barcelona,R. Madrid,59,na,0,0,na,2,59,4,Jornada 30,7
9,5,1,20,71,73,2,20,16,2,1,0,16,"56,66%",20,8,Temporada 2001-02,16,6,R. Sociedad,Rayo,73,na,0,0,na,4,71,4,Jornada 27,1
2,4,0,7,57,63,1,7,29,4,0,0,5,"52,51%",14,6,Temporada 2001-02,29,5,Betis,Celta,63,na,0,2,na,10,57,0,Jornada 27,2
7,3,11,22,67,71,4,22,21,0,0,0,5,"60,23%",14,19,Temporada 2001-02,21,10,Mallorca,Sevilla,71,na,0,0,na,2,67,1,Jornada 27,3
4,2,3,22,60,67,1,22,20,3,0,0,5,"48,32%",12,8,Temporada 2001-02,20,5,Tenerife,Osasuna,67,na,0,0,na,2,60,3,Jornada 27,4
8,2,1,20,50,59,1,20,28,3,0,0,8,"51,09%",21,10,Temporada 2001-02,28,6,Espanyol,Las Palmas,59,na,1,1,na,4,50,3,Jornada 27,3
1,7,1,27,78,74,1,27,25,2,0,0,6,"47,24%",5,11,Temporada 2001-02,25,8,Málaga,Villarreal,74,na,0,0,na,3,78,3,Jornada 27,4
2,3,3,20,73,73,1,20,18,3,0,0,5,"55,39%",7,9,Temporada 2001-02,18,6,R. Madrid,Alavés,73,na,0,0,na,2,73,3,Jornada 27,4
9,5,3,18,71,73,0,18,11,1,0,0,3,"43,3%",13,9,Temporada 2001-02,11,5,Deportivo,Zaragoza,73,na,0,0,na,1,71,0,Jornada 27,3
1,2,0,21,72,74,0,21,28,2,0,0,8,"39,14%",9,11,Temporada 2001-02,28,6,Valencia,Barcelona,74,na,0,0,na,3,72,2,Jornada 27,6
5,3,7,15,76,61,2,15,24,0,0,0,12,"64,74%",17,10,Temporada 2001-02,24,7,Rayo,Mallorca,61,na,0,0,na,4,76,2,Jornada 28,2
6,2,1,21,80,78,1,21,24,1,0,0,5,"53,44%",13,10,Temporada 2001-02,24,6,Osasuna,R. Sociedad,78,na,0,0,na,2,80,2,Jornada 28,2
10,3,1,25,73,73,1,25,23,1,0,0,8,"48,59%",15,12,Temporada 2001-02,23,6,Tenerife,Espanyol,73,na,0,0,na,5,73,2,Jornada 28,5
5,3,0,22,78,79,1,22,28,3,0,0,11,"54,08%",19,11,Temporada 2001-02,28,5,Alavés,Valladolid,79,na,0,0,na,2,78,2,Jornada 28,6
4,7,4,24,66,65,1,24,21,0,0,0,3,"53,74%",12,8,Temporada 2001-02,21,9,Zaragoza,Valencia,65,na,0,0,na,1,66,2,Jornada 28,2
4,5,2,15,68,72,1,15,15,5,0,0,8,"55,06%",17,9,Temporada 2001-02,15,5,Barcelona,Málaga,72,na,0,2,na,4,68,3,Jornada 28,5
4,1,2,12,65,69,1,12,22,0,0,0,9,"51,22%",18,9,Temporada 2001-02,22,2,Celta,R. Madrid,69,na,0,0,na,1,65,1,Jornada 28,2
5,4,2,25,79,81,1,25,25,1,0,0,8,"54,87%",12,7,Temporada 2001-02,25,4,Villarreal,Betis,81,na,0,0,na,2,79,3,Jornada 28,6
5,5,2,16,85,85,1,16,15,0,0,0,14,"51,91%",20,13,Temporada 2001-02,15,6,Sevilla,Deportivo,85,na,0,0,na,2,85,1,Jornada 28,6
6,0,6,16,74,78,1,16,25,0,0,0,15,"56,17%",18,11,Temporada 2001-02,25,8,Sevilla,R. Sociedad,78,na,0,0,na,3,74,1,Jornada 26,5
8,0,5,25,72,71,1,25,16,0,0,0,19,"55,23%",13,13,Temporada 2001-02,16,11,Alavés,Betis,71,na,0,0,na,3,72,6,Jornada 26,8
6,8,3,21,86,89,0,21,15,1,0,0,15,"53,69%",16,10,Temporada 2001-02,15,8,Zaragoza,Mallorca,89,na,0,0,na,3,86,1,Jornada 26,12
5,4,5,16,87,92,0,16,13,2,1,0,3,"57,53%",16,12,Temporada 2001-02,13,8,Rayo,Tenerife,92,na,0,0,na,2,87,0,Jornada 26,1
5,7,2,19,68,71,1,19,21,1,0,0,4,"63,47%",9,6,Temporada 2001-02,21,4,Osasuna,Espanyol,71,na,0,0,na,8,68,4,Jornada 26,2
7,3,5,17,70,71,0,17,24,0,0,0,13,"59,48%",21,13,Temporada 2001-02,24,2,Celta,Málaga,71,na,0,0,na,4,70,3,Jornada 26,3
11,4,2,10,68,76,2,10,11,3,0,0,9,"57,55%",29,9,Temporada 2001-02,11,4,Barcelona,Deportivo,76,na,0,0,na,1,68,0,Jornada 26,4
8,3,2,19,65,67,1,19,22,2,0,0,8,"48,39%",16,11,Temporada 2001-02,22,6,Athletic,R. Madrid,67,na,0,0,na,3,65,1,Jornada 26,4
4,2,3,22,79,79,0,22,13,2,0,0,5,"45,1%",11,8,Temporada 2001-02,13,5,Betis,Valladolid,79,na,0,0,na,2,79,0,Jornada 23,1
1,2,6,32,77,77,1,32,26,1,0,0,4,"46,79%",13,12,Temporada 2001-02,26,9,Villarreal,Valencia,77,na,0,0,na,2,77,6,Jornada 26,3
4,6,1,27,68,74,1,27,20,2,0,0,10,"43,84%",13,11,Temporada 2001-02,20,10,Valencia,Athletic,74,na,0,0,na,4,68,3,Jornada 23,4
6,0,2,21,68,72,1,21,21,1,0,0,4,"56,6%",17,7,Temporada 2001-02,21,9,Málaga,Las Palmas,72,na,0,0,na,4,68,6,Jornada 23,2
7,2,8,20,79,80,1,20,22,0,0,0,12,"48,4%",8,13,Temporada 2001-02,22,11,Mallorca,Celta,80,na,0,0,na,3,79,3,Jornada 23,6
8,4,3,23,60,62,1,23,22,2,1,0,6,"51,17%",11,12,Temporada 2001-02,22,11,Rayo,Sevilla,62,na,0,1,na,1,60,3,Jornada 23,2
15,5,0,9,57,64,1,9,15,2,0,0,11,"56,94%",16,10,Temporada 2001-02,15,3,R. Sociedad,Villarreal,64,na,0,0,na,1,57,2,Jornada 23,9
2,0,2,18,78,67,6,18,18,0,0,0,6,"45,76%",5,22,Temporada 2001-02,18,12,Tenerife,Barcelona,67,na,0,0,na,1,78,3,Jornada 23,7
5,5,8,17,81,81,1,17,22,0,0,0,7,"54,76%",11,14,Temporada 2001-02,22,6,Deportivo,Alavés,81,na,0,0,na,4,81,6,Jornada 23,2
4,3,5,7,73,82,0,7,11,7,0,0,5,"63,76%",23,9,Temporada 2001-02,11,4,R. Madrid,Las Palmas,82,na,0,1,na,0,73,0,Jornada 25,4
5,9,3,15,78,83,1,15,22,3,0,0,5,"50,52%",18,11,Temporada 2001-02,22,5,R. Sociedad,Zaragoza,83,na,0,0,na,3,78,1,Jornada 25,6
12,2,0,28,65,69,1,28,24,1,0,0,16,"59,45%",16,6,Temporada 2001-02,24,7,Tenerife,Sevilla,69,na,1,0,na,5,65,6,Jornada 25,1
6,5,4,19,83,79,0,19,18,0,0,0,14,"58,8%",15,16,Temporada 2001-02,18,6,Deportivo,Villarreal,79,na,0,0,na,3,83,3,Jornada 25,5
7,5,0,21,66,63,0,21,26,1,1,0,8,"56,32%",10,9,Temporada 2001-02,26,6,Osasuna,Rayo,63,na,0,0,na,3,66,1,Jornada 25,1
3,0,5,23,74,82,1,23,19,1,0,1,9,"54,4%",16,6,Temporada 2001-02,19,6,Betis,Athletic,82,na,0,0,na,4,74,4,Jornada 25,3
3,2,4,24,81,80,0,24,20,1,0,0,10,"44,69%",10,12,Temporada 2001-02,20,9,Málaga,Alavés,80,na,0,0,na,4,81,1,Jornada 25,6
3,3,3,11,83,80,0,11,15,0,0,0,4,"48,97%",8,20,Temporada 2001-02,15,10,Mallorca,Barcelona,80,na,0,0,na,1,83,1,Jornada 25,6
11,1,4,31,67,69,0,31,23,0,0,0,7,"49,34%",17,7,Temporada 2001-02,23,4,Valencia,Celta,69,na,0,0,na,3,67,3,Jornada 25,2
3,2,3,27,69,67,0,27,13,0,0,0,8,"56,39%",14,5,Temporada 2001-02,13,9,Sevilla,Osasuna,67,na,0,0,na,2,69,6,Jornada 24,5
2,2,4,21,64,59,1,21,21,1,0,0,7,"60,71%",15,20,Temporada 2001-02,21,11,Zaragoza,Tenerife,59,na,0,0,na,2,64,1,Jornada 24,6
5,0,2,22,58,59,0,22,19,2,0,0,12,"53,91%",24,15,Temporada 2001-02,19,6,Barcelona,R. Sociedad,59,na,0,0,na,0,58,0,Jornada 24,8
5,10,4,14,96,89,1,14,21,2,0,0,3,"42,65%",10,9,Temporada 2001-02,21,13,Valladolid,R. Madrid,89,na,0,0,na,6,96,2,Jornada 24,2
4,5,1,19,80,84,2,19,25,1,0,0,5,"59,15%",17,8,Temporada 2001-02,25,4,Alavés,Valencia,84,na,0,1,na,5,80,3,Jornada 24,2
4,8,2,24,71,70,2,24,19,2,0,0,6,"51,89%",12,12,Temporada 2001-02,19,6,Rayo,Espanyol,70,na,0,0,na,4,71,4,Jornada 24,3
7,3,0,14,70,76,2,14,17,3,0,0,12,"60,21%",15,10,Temporada 2001-02,17,9,Athletic,Málaga,76,na,0,0,na,4,70,1,Jornada 24,4
5,4,4,27,57,60,1,27,26,2,0,0,4,"50,33%",12,8,Temporada 2001-02,26,6,Villarreal,Mallorca,60,na,0,0,na,2,57,3,Jornada 24,8
8,1,3,19,61,60,2,19,34,0,0,1,7,"56,8%",16,12,Temporada 2001-02,34,6,Celta,Deportivo,60,na,0,0,na,6,61,3,Jornada 24,7
7,5,1,13,78,82,2,13,25,2,0,0,9,"60,19%",16,9,Temporada 2000-01,25,1,Oviedo,Las Palmas,82,na,1,1,na,4,78,3,Jornada 2,3
7,11,4,15,88,92,0,15,14,0,0,0,10,"59,37%",11,6,Temporada 2000-01,14,5,Valladolid,Villarreal,92,na,0,0,na,1,88,0,Jornada 4,3
4,1,3,18,77,81,1,18,24,1,0,0,4,"48,91%",13,9,Temporada 2000-01,24,2,Las Palmas,Valladolid,81,na,0,0,na,2,77,3,Jornada 3,6
3,1,3,25,87,95,1,25,24,1,0,0,4,"49,84%",18,11,Temporada 2000-01,24,8,Villarreal,Valencia,95,na,0,0,na,3,87,3,Jornada 5,3
8,2,4,19,77,79,1,19,7,3,0,0,13,"50,85%",19,16,Temporada 2000-01,7,8,Barcelona,Racing,79,na,0,0,na,3,77,5,Jornada 3,5
7,3,3,20,75,80,1,20,19,1,0,1,11,"57,49%",24,11,Temporada 2000-01,19,6,Zaragoza,Málaga,80,na,0,0,na,3,75,1,Jornada 7,2
6,8,6,18,81,84,1,18,19,3,0,0,4,"44,66%",12,6,Temporada 2000-01,19,7,Málaga,Osasuna,84,na,1,0,na,3,81,1,Jornada 8,3
15,4,2,19,73,68,1,19,20,1,0,0,11,"59,13%",14,10,Temporada 2000-01,20,4,Osasuna,Athletic,68,na,1,0,na,3,73,1,Jornada 9,1
6,2,3,26,62,60,1,26,15,1,0,0,6,"48,08%",18,15,Temporada 2000-01,15,8,Celta,Racing,60,na,0,0,na,2,62,8,Jornada 11,9
10,3,2,15,74,85,1,15,22,2,0,0,14,"51,41%",23,4,Temporada 2000-01,22,6,Athletic,Celta,85,na,0,0,na,2,74,2,Jornada 10,4
10,5,2,7,75,70,2,7,23,1,0,0,8,"61,79%",18,16,Temporada 2000-01,23,3,Racing,Espanyol,70,na,1,0,na,3,75,3,Jornada 12,2
5,6,1,22,76,78,2,22,18,0,0,0,6,"54,09%",13,7,Temporada 2000-01,18,5,Espanyol,Deportivo,78,na,0,0,na,3,76,2,Jornada 13,2
5,3,5,13,81,82,1,13,16,1,0,1,10,"50,29%",11,12,Temporada 2000-01,16,7,Deportivo,Rayo,82,na,0,0,na,1,81,2,Jornada 14,6
8,10,1,10,84,88,2,10,26,0,0,0,11,"58,39%",12,10,Temporada 2000-01,26,6,R. Sociedad,Villarreal,88,na,0,0,na,3,84,3,Jornada 15,3
8,5,3,19,68,68,1,19,20,3,0,0,10,"42,82%",15,12,Temporada 2000-01,20,6,Alavés,Deportivo,68,na,0,1,na,3,68,2,Jornada 15,9
9,0,4,14,75,72,2,14,15,3,0,0,7,"52,51%",14,9,Temporada 2000-01,15,6,Las Palmas,Osasuna,72,na,1,0,na,1,75,2,Jornada 16,7
5,7,4,16,88,84,2,16,11,3,0,0,10,"50,67%",12,18,Temporada 2000-01,11,14,Barcelona,Alavés,84,na,1,0,na,2,88,0,Jornada 16,3
5,0,3,24,69,76,2,24,17,3,0,0,5,"52,17%",18,13,Temporada 2000-01,17,4,Numancia,Celta,76,na,0,1,na,4,69,4,Jornada 16,8
7,2,5,19,80,81,2,19,24,3,0,0,7,"56,13%",15,9,Temporada 2000-01,24,5,Mallorca,Espanyol,81,na,0,0,na,2,80,2,Jornada 16,4
5,9,2,22,83,83,1,22,21,3,0,0,7,"55,12%",18,12,Temporada 2000-01,21,7,R. Madrid,Rayo,83,na,0,0,na,3,83,1,Jornada 16,2
6,4,4,27,88,87,1,27,17,1,0,0,6,"44,57%",19,16,Temporada 2000-01,17,10,Villarreal,Zaragoza,87,na,0,0,na,2,88,5,Jornada 16,8
1,1,2,25,69,66,2,25,22,2,0,1,5,"46,81%",16,13,Temporada 2000-01,22,3,Racing,Valladolid,66,na,1,0,na,4,69,3,Jornada 16,5
3,6,7,18,95,98,0,18,14,3,0,0,8,"48,48%",13,11,Temporada 2000-01,14,10,Deportivo,Oviedo,98,na,1,0,na,3,95,2,Jornada 16,4
4,1,4,24,63,72,1,24,22,1,0,0,1,"42,64%",11,9,Temporada 2000-01,22,6,Athletic,Valencia,72,na,0,0,na,6,63,4,Jornada 16,7
7,2,2,18,82,83,0,18,17,3,0,0,5,"51,63%",14,10,Temporada 2000-01,17,7,Málaga,R. Sociedad,83,na,0,1,na,3,82,0,Jornada 16,5
11,3,1,20,76,69,3,20,11,1,0,0,10,"45,3%",13,17,Temporada 2000-01,11,11,Alavés,R. Madrid,69,na,0,0,na,1,76,5,Jornada 17,5
9,8,4,15,77,81,0,15,25,1,0,0,9,"45,75%",13,11,Temporada 2000-01,25,8,Osasuna,Villarreal,81,na,0,0,na,3,77,4,Jornada 17,5
9,4,1,21,72,72,1,21,22,0,0,0,11,"59,6%",17,13,Temporada 2000-01,22,4,Celta,Las Palmas,72,na,0,0,na,7,72,1,Jornada 17,6
9,4,5,22,72,82,0,22,12,4,0,0,13,"52,91%",20,4,Temporada 2000-01,12,8,R. Madrid,Oviedo,82,na,0,0,na,2,72,3,Jornada 18,5
6,1,8,33,74,81,0,33,25,2,0,0,10,"45,87%",17,7,Temporada 2000-01,25,3,Villarreal,Celta,81,na,0,0,na,3,74,5,Jornada 18,3
2,3,2,23,69,62,0,23,15,1,0,0,6,"43,43%",10,16,Temporada 2000-01,15,13,Las Palmas,Espanyol,62,na,0,0,na,0,69,2,Jornada 18,7
10,5,6,22,84,81,2,22,16,0,0,0,9,"54,77%",16,12,Temporada 2000-01,16,7,Numancia,Rayo,81,na,0,0,na,1,84,4,Jornada 18,4
7,5,2,16,74,78,3,16,11,4,0,0,15,"49,78%",21,15,Temporada 2000-01,11,9,Mallorca,Alavés,78,na,0,0,na,1,74,1,Jornada 18,4
6,1,7,19,68,77,2,19,18,4,0,0,7,"46,4%",18,12,Temporada 2000-01,18,7,Zaragoza,Osasuna,77,na,0,1,na,2,68,4,Jornada 18,3
10,1,2,26,65,68,1,26,19,3,0,1,8,"54,52%",20,11,Temporada 2000-01,19,4,Barcelona,Valladolid,68,na,0,0,na,4,65,3,Jornada 18,1
6,1,10,9,77,87,0,9,19,2,0,0,8,"62,45%",20,9,Temporada 2000-01,19,5,Deportivo,Valencia,87,na,0,0,na,5,77,4,Jornada 18,3
3,6,1,24,72,77,1,24,17,0,0,0,8,"62,79%",18,11,Temporada 2000-01,17,6,Racing,Málaga,77,na,0,0,na,2,72,5,Jornada 18,1
8,0,3,18,63,68,2,18,21,0,0,0,12,"61,78%",26,11,Temporada 2000-01,21,3,R. Sociedad,Athletic,68,na,0,0,na,3,63,2,Jornada 18,3
7,10,3,30,79,69,0,30,13,1,0,0,7,"52,17%",11,11,Temporada 2000-01,13,7,Espanyol,Numancia,69,na,0,0,na,3,79,0,Jornada 17,4
5,5,6,13,88,84,2,13,29,2,0,0,13,"56,1%",15,12,Temporada 2000-01,29,8,Rayo,Mallorca,84,na,0,0,na,1,88,1,Jornada 17,6
2,2,3,24,85,89,1,24,17,1,0,0,10,"44,12%",14,17,Temporada 2000-01,17,6,R. Sociedad,Zaragoza,89,na,0,0,na,5,85,3,Jornada 17,6
4,4,6,16,72,81,3,16,32,2,0,0,12,"53,81%",19,10,Temporada 2000-01,32,6,Oviedo,Barcelona,81,na,0,0,na,4,72,2,Jornada 17,4
9,5,2,19,91,94,1,19,15,3,0,0,5,"54,28%",19,11,Temporada 2000-01,15,10,Valladolid,Deportivo,94,na,0,0,na,3,91,2,Jornada 17,5
7,4,1,21,77,73,0,21,21,1,0,0,9,"53,65%",12,11,Temporada 2000-01,21,5,Valencia,Racing,73,na,0,0,na,1,77,4,Jornada 17,4
3,5,3,27,85,73,1,27,17,2,0,0,6,"46,94%",7,18,Temporada 2000-01,17,11,Málaga,Athletic,73,na,0,0,na,1,85,2,Jornada 17,4
10,3,6,23,85,85,0,23,17,1,0,0,11,49%,16,8,Temporada 2000-01,17,3,Oviedo,Racing,85,na,0,0,na,2,85,3,Jornada 15,4
14,3,2,25,69,65,0,25,19,0,0,0,8,"61,76%",14,9,Temporada 2000-01,19,3,Valladolid,Athletic,65,na,0,0,na,6,69,4,Jornada 15,1
7,1,4,21,68,73,0,21,22,2,0,1,9,"44,67%",22,13,Temporada 2000-01,22,8,Valencia,Málaga,73,na,0,0,na,2,68,1,Jornada 15,6
11,7,0,14,67,72,1,14,28,3,0,0,7,"54,25%",18,8,Temporada 2000-01,28,6,Zaragoza,Las Palmas,72,na,1,0,na,5,67,2,Jornada 15,3
10,6,0,16,74,77,0,16,27,2,0,0,8,"51,01%",18,15,Temporada 2000-01,27,5,Osasuna,Numancia,77,na,0,0,na,2,74,1,Jornada 15,6
3,5,6,21,66,74,2,21,26,2,0,0,7,"55,2%",17,11,Temporada 2000-01,26,7,Celta,Mallorca,74,na,0,0,na,7,66,4,Jornada 15,4
8,3,1,20,76,83,2,20,15,1,0,0,10,"46,82%",16,10,Temporada 2000-01,15,11,Espanyol,R. Madrid,83,na,0,0,na,2,76,3,Jornada 15,7
12,3,6,17,86,85,1,17,16,1,0,0,6,"52,87%",12,7,Temporada 2000-01,16,1,Mallorca,Osasuna,85,na,0,0,na,2,86,5,Jornada 14,3
6,0,7,18,86,88,1,18,12,1,0,0,8,"46,93%",15,18,Temporada 2000-01,12,7,Numancia,Zaragoza,88,na,0,0,na,3,86,2,Jornada 14,3
3,3,2,23,78,80,0,23,20,3,0,0,4,"47,45%",9,14,Temporada 2000-01,20,10,R. Madrid,Celta,80,na,0,0,na,2,78,3,Jornada 14,2
1,4,3,25,71,72,2,25,24,4,0,0,8,"63,08%",19,10,Temporada 2000-01,24,2,Barcelona,Espanyol,72,na,0,1,na,3,71,2,Jornada 14,1
4,4,4,15,92,85,5,15,14,1,0,0,8,"51,91%",3,16,Temporada 2000-01,14,11,Las Palmas,Villarreal,85,na,0,0,na,1,92,5,Jornada 14,4
5,1,1,20,76,74,1,20,17,2,0,0,10,"55,49%",11,14,Temporada 2000-01,17,6,Racing,Alavés,74,na,0,0,na,3,76,0,Jornada 14,5
8,2,6,30,78,76,0,30,13,4,0,0,6,"46,09%",12,13,Temporada 2000-01,13,6,Athletic,Oviedo,76,na,0,0,na,2,78,3,Jornada 14,1
13,9,1,15,69,81,0,15,18,2,0,0,8,"58,25%",20,7,Temporada 2000-01,18,11,Valencia,R. Sociedad,81,na,0,0,na,2,69,2,Jornada 14,3
12,1,4,18,60,66,0,18,16,0,0,1,15,"58,88%",18,7,Temporada 2000-01,16,8,Villarreal,Numancia,66,na,0,0,na,4,60,1,Jornada 13,2
1,4,3,21,85,91,1,21,13,1,0,0,4,"46,32%",13,17,Temporada 2000-01,13,9,Zaragoza,Mallorca,91,na,0,0,na,2,85,2,Jornada 13,7
3,0,2,9,68,63,3,9,13,1,0,1,3,"38,09%",11,19,Temporada 2000-01,13,1,Osasuna,R. Madrid,63,na,1,0,na,2,68,2,Jornada 13,6
3,1,3,21,78,76,3,21,22,3,0,0,2,"46,2%",13,17,Temporada 2000-01,22,7,Celta,Barcelona,76,na,0,0,na,3,78,6,Jornada 13,4
1,5,2,15,89,92,1,15,20,1,0,0,7,"50,06%",7,5,Temporada 2000-01,20,5,R. Sociedad,Las Palmas,92,na,0,1,na,5,89,3,Jornada 13,5
3,5,4,19,75,72,1,19,21,3,0,0,3,"49,17%",13,18,Temporada 2000-01,21,6,Rayo,Racing,72,na,0,0,na,5,75,0,Jornada 13,3
9,2,1,12,84,81,0,12,24,0,0,0,9,"51,45%",10,7,Temporada 2000-01,24,4,Valladolid,Valencia,81,na,0,0,na,3,84,3,Jornada 13,2
8,5,7,14,75,82,2,14,23,3,0,0,19,"61,05%",17,16,Temporada 2000-01,23,9,Oviedo,Málaga,82,na,0,0,na,3,75,4,Jornada 13,8
5,10,4,14,77,75,1,14,20,2,1,0,7,"55,18%",14,13,Temporada 2000-01,20,11,Mallorca,Villarreal,75,na,0,0,na,6,77,2,Jornada 12,5
7,1,2,17,73,83,0,17,16,3,0,0,9,"49,74%",27,12,Temporada 2000-01,16,7,R. Madrid,Zaragoza,83,na,0,0,na,3,73,1,Jornada 12,5
3,8,7,23,101,100,1,23,16,0,0,0,7,"49,87%",17,9,Temporada 2000-01,16,7,Numancia,Las Palmas,100,na,0,0,na,2,101,4,Jornada 12,7
