
corners1,fuerasDeJuego2,fuerasDeJuego1,faltasCometidas1,balonesRecuperados2,balonesPerdidos2,result2,faltasSancionadas2,faltasSancionadas1,result1,targetasRojas2,targetasRojas1,intervencionesPortero2,posesion1,rematesPuerta1,rematesPuerta2,season,faltasCometidas2,intervencionesPortero1,team1,team2,balonesRecuperados1,rematesEntreTresPalos2,penalties2,penalties1,rematesEntreTresPalos1,targetasAmarilas2,balonesPerdidos1,targetasAmarilas1,day,corners2
5,4,3,19,70,76,1,19,14,1,2,0,4,,13,10,Temporada 2003-04,14,5,Betis,Barcelona,76,,0,0,,5,70,2,Jornada 30,1
9,3,4,20,60,59,2,20,19,0,0,0,6,,9,12,Temporada 2003-04,19,3,Murcia,Barcelona,59,,0,0,,1,60,1,Jornada 28,2
5,1,5,25,68,69,2,25,17,4,1,0,7,,11,9,Temporada 2003-04,17,3,Mallorca,Deportivo,69,,0,0,,2,68,2,Jornada 28,3
2,0,2,16,73,72,1,16,27,2,0,0,7,,9,11,Temporada 2003-04,27,8,Villarreal,Albacete,72,,0,0,,2,73,6,Jornada 28,4
3,2,4,20,59,63,1,20,16,2,0,0,13,,13,13,Temporada 2003-04,16,8,Málaga,Athletic,63,,0,0,,4,59,2,Jornada 28,4
4,3,2,17,72,72,0,17,17,2,0,0,6,,13,11,Temporada 2003-04,17,10,Valladolid,Sevilla,72,,0,0,,3,72,4,Jornada 28,7
4,0,8,16,63,69,1,16,19,0,0,0,3,,11,4,Temporada 2003-04,19,5,Espanyol,Racing,69,,0,0,,1,63,0,Jornada 28,2
9,5,3,17,66,70,1,17,21,1,0,0,4,,18,12,Temporada 2003-04,21,6,Betis,Osasuna,70,,0,0,,4,66,1,Jornada 28,4
6,10,6,14,78,77,1,14,17,1,0,0,6,,13,13,Temporada 2003-04,17,6,R. Madrid,Zaragoza,77,,0,0,,3,78,1,Jornada 28,2
3,8,6,29,87,87,1,29,25,2,0,1,7,,13,13,Temporada 2003-04,25,2,R. Sociedad,Atlético,87,,0,0,,3,87,1,Jornada 28,6
8,4,5,22,62,74,1,22,21,2,1,0,7,,15,4,Temporada 2003-04,21,6,Osasuna,Villarreal,74,,0,0,,3,62,3,Jornada 29,2
6,5,3,21,77,81,1,21,27,0,0,0,13,,9,6,Temporada 2003-04,27,7,Sevilla,Málaga,81,,0,0,,3,77,3,Jornada 29,5
1,2,2,28,68,58,4,28,23,4,1,1,4,,13,17,Temporada 2003-04,23,9,Racing,Celta,58,,0,0,,3,68,8,Jornada 29,2
7,5,5,9,65,68,1,9,24,1,0,0,4,,12,11,Temporada 2003-04,24,8,Zaragoza,Espanyol,68,,0,0,,2,65,2,Jornada 29,6
3,1,0,21,57,61,0,21,20,2,0,0,5,,16,10,Temporada 2003-04,20,11,Albacete,Valladolid,61,,0,0,,4,57,1,Jornada 29,7
9,4,3,27,81,82,1,27,22,2,0,0,9,,18,8,Temporada 2003-04,22,6,Atlético,Betis,82,,0,0,,3,81,2,Jornada 29,2
3,2,2,14,59,68,0,14,5,1,0,0,5,,12,5,Temporada 2003-04,5,3,Deportivo,Murcia,68,,0,0,,1,59,1,Jornada 29,4
5,2,3,20,79,82,2,20,12,4,0,0,8,,18,12,Temporada 2003-04,12,8,Athletic,R. Madrid,82,,0,0,,2,79,2,Jornada 29,6
7,2,0,16,65,71,2,16,11,4,0,0,12,,19,12,Temporada 2003-04,11,9,R. Madrid,Celta,71,,0,0,,2,65,3,Jornada 26,5
7,2,8,30,72,70,1,30,25,2,0,0,12,,16,8,Temporada 2003-04,25,3,Espanyol,Valencia,70,,0,0,,0,72,2,Jornada 26,4
7,1,3,27,58,68,0,27,18,1,0,0,6,,13,3,Temporada 2003-04,18,5,Málaga,Racing,68,,0,0,,3,58,4,Jornada 26,1
3,4,1,27,63,57,1,27,23,0,0,0,7,,5,16,Temporada 2003-04,23,9,Murcia,Osasuna,57,,0,0,,0,63,0,Jornada 26,9
11,0,11,15,83,86,1,15,25,0,0,1,10,,12,10,Temporada 2003-04,25,1,Mallorca,Atlético,86,,0,0,,2,83,3,Jornada 26,2
3,5,0,14,61,70,1,14,22,0,0,0,6,,18,9,Temporada 2003-04,22,8,Villarreal,Athletic,70,,0,0,,3,61,3,Jornada 26,6
7,4,4,20,59,63,1,20,28,0,0,0,9,,10,6,Temporada 2003-04,28,2,R. Sociedad,Albacete,63,,0,0,,7,59,1,Jornada 26,3
7,2,3,18,56,57,1,18,24,1,1,0,8,,9,12,Temporada 2003-04,24,4,Betis,Sevilla,57,,0,0,,9,56,4,Jornada 26,1
5,6,1,17,84,86,2,17,18,1,0,1,7,,14,13,Temporada 2003-04,18,9,Valladolid,Zaragoza,86,,0,0,,4,84,3,Jornada 26,5
4,5,3,16,52,60,0,16,15,2,0,0,3,,15,8,Temporada 2003-04,15,6,Sevilla,Villarreal,60,,0,0,,2,52,3,Jornada 27,3
6,6,7,18,79,77,0,18,11,1,0,0,8,,5,13,Temporada 2003-04,11,5,Albacete,Betis,77,,0,0,,1,79,4,Jornada 27,5
8,8,2,11,66,68,2,11,14,3,0,0,6,,17,15,Temporada 2003-04,14,3,Barcelona,Mallorca,68,,0,0,,2,66,0,Jornada 27,9
12,1,3,17,62,72,4,17,13,1,0,0,7,,21,10,Temporada 2003-04,13,2,Athletic,Valladolid,72,,0,0,,3,62,2,Jornada 27,1
2,3,1,23,65,67,0,23,20,3,1,0,10,,23,15,Temporada 2003-04,20,9,Valencia,Deportivo,67,,0,0,,4,65,2,Jornada 27,7
9,3,9,14,65,73,0,14,25,1,1,0,10,,14,4,Temporada 2003-04,25,5,Zaragoza,Málaga,73,,0,0,,6,65,3,Jornada 27,6
4,2,3,31,70,77,1,31,14,1,1,0,11,,16,13,Temporada 2003-04,14,8,Racing,R. Madrid,77,,0,0,,6,70,4,Jornada 27,6
7,3,2,22,68,72,1,22,18,1,0,0,10,,12,13,Temporada 2003-04,18,3,Osasuna,R. Sociedad,72,,0,0,,1,68,4,Jornada 27,3
7,1,5,21,66,69,0,21,15,1,1,0,6,,9,9,Temporada 2003-04,15,5,Albacete,Murcia,69,,0,0,,0,66,1,Jornada 25,4
1,4,11,24,62,77,1,24,16,4,1,1,7,,16,2,Temporada 2003-04,16,3,Zaragoza,Villarreal,77,,0,0,,4,62,3,Jornada 25,1
4,4,1,17,64,68,1,17,25,1,0,0,5,,14,7,Temporada 2003-04,25,5,Osasuna,Mallorca,68,,0,0,,4,64,4,Jornada 25,1
4,1,3,16,80,77,2,16,13,0,0,1,5,,8,15,Temporada 2003-04,13,5,Celta,Málaga,77,,0,0,,4,80,1,Jornada 25,5
5,1,1,27,68,66,0,27,24,1,0,0,5,,11,16,Temporada 2003-04,24,8,Racing,Valladolid,66,,0,0,,3,68,3,Jornada 25,6
3,1,3,18,68,77,0,18,22,1,0,0,4,,13,4,Temporada 2003-04,22,3,Sevilla,R. Sociedad,77,,0,0,,2,68,4,Jornada 25,4
8,6,7,23,76,78,1,23,14,0,0,1,6,,14,12,Temporada 2003-04,14,7,Valencia,Barcelona,78,,0,0,,1,76,5,Jornada 25,5
10,0,3,13,55,62,4,13,14,2,0,0,8,,22,14,Temporada 2003-04,14,5,Espanyol,R. Madrid,62,,0,0,,3,55,3,Jornada 25,6
6,1,2,14,69,79,0,14,16,0,0,0,6,,16,4,Temporada 2003-04,16,6,Atlético,Deportivo,79,,0,0,,2,69,2,Jornada 25,3
3,0,1,25,67,75,1,25,27,3,0,1,6,,18,12,Temporada 2003-04,27,12,Barcelona,Atlético,75,,0,0,,8,67,2,Jornada 24,3
2,3,4,18,85,89,1,18,21,2,0,0,4,,9,9,Temporada 2003-04,21,6,Betis,Zaragoza,89,,0,0,,3,85,2,Jornada 24,5
7,6,2,19,56,62,2,19,17,5,0,0,7,,18,15,Temporada 2003-04,17,9,Málaga,Espanyol,62,,0,0,,3,56,3,Jornada 24,4
6,1,7,17,70,77,0,17,24,0,0,0,8,,13,2,Temporada 2003-04,24,3,Mallorca,Albacete,77,,0,0,,4,70,3,Jornada 24,1
4,0,4,27,74,72,2,27,20,0,0,0,3,,10,7,Temporada 2003-04,20,4,Valladolid,Celta,72,,0,0,,2,74,3,Jornada 24,5
12,8,5,12,58,60,0,12,13,2,1,0,7,,14,10,Temporada 2003-04,13,2,Deportivo,Osasuna,60,,0,0,,1,58,2,Jornada 24,4
5,4,1,17,60,65,1,17,21,1,1,0,4,,12,9,Temporada 2003-04,21,2,R. Sociedad,Athletic,65,,0,0,,5,60,4,Jornada 24,2
7,2,1,14,66,61,3,14,24,1,1,1,11,,8,14,Temporada 2003-04,24,4,Murcia,Sevilla,61,,0,0,,4,66,3,Jornada 24,2
2,3,4,18,76,82,1,18,24,2,0,0,4,,13,8,Temporada 2003-04,24,10,Zaragoza,R. Sociedad,82,,0,0,,3,76,0,Jornada 23,4
3,1,2,21,66,67,2,21,21,1,1,1,4,,11,9,Temporada 2003-04,21,6,Osasuna,Barcelona,67,,0,1,,2,66,1,Jornada 23,3
4,3,4,19,60,65,1,19,23,2,0,0,8,,17,11,Temporada 2003-04,23,3,Celta,Villarreal,65,,0,0,,3,60,2,Jornada 23,2
9,7,0,15,66,63,0,15,22,3,0,0,5,,10,8,Temporada 2003-04,22,4,Sevilla,Mallorca,63,,0,0,,3,66,1,Jornada 23,2
7,4,2,13,64,69,0,13,20,2,0,0,9,,15,15,Temporada 2003-04,20,10,Espanyol,Valladolid,69,,0,0,,2,64,2,Jornada 23,9
10,1,2,23,47,56,1,23,14,2,1,0,9,,20,7,Temporada 2003-04,14,5,Athletic,Murcia,56,,0,0,,1,47,1,Jornada 23,3
4,2,3,16,64,68,2,16,20,1,0,0,8,,15,7,Temporada 2003-04,20,2,Racing,Betis,68,,0,0,,0,64,1,Jornada 23,2
6,5,2,16,69,72,2,16,19,0,1,0,7,,18,14,Temporada 2003-04,19,8,Albacete,Deportivo,72,,0,0,,4,69,2,Jornada 23,8
1,9,3,15,69,66,1,15,17,2,0,0,6,,11,12,Temporada 2003-04,17,7,R. Madrid,Málaga,66,,0,0,,5,69,2,Jornada 23,2
9,4,1,16,80,86,0,16,20,3,1,0,9,,20,7,Temporada 2003-04,20,7,Valencia,Atlético,86,,0,0,,6,80,1,Jornada 23,1
7,3,2,15,60,58,6,15,15,1,0,1,7,,9,16,Temporada 2003-04,15,1,Málaga,Valencia,58,,0,0,,2,60,3,Jornada 22,5
7,4,1,16,55,61,1,16,23,1,0,1,10,,12,6,Temporada 2003-04,23,4,Atlético,Osasuna,61,,0,0,,3,55,2,Jornada 22,2
9,5,2,28,76,73,0,28,16,1,0,0,9,,14,8,Temporada 2003-04,16,6,Deportivo,Sevilla,73,,0,0,,2,76,1,Jornada 22,3
6,3,1,24,61,67,0,24,23,5,1,0,7,,20,7,Temporada 2003-04,23,3,Barcelona,Albacete,67,,0,0,,3,61,2,Jornada 22,1
9,4,1,17,58,59,1,17,19,0,0,0,8,,11,7,Temporada 2003-04,19,4,Villarreal,Espanyol,59,,0,0,,3,58,1,Jornada 22,2
4,2,3,18,56,62,3,18,21,1,0,0,9,,22,6,Temporada 2003-04,21,4,Mallorca,Athletic,62,,0,0,,3,56,2,Jornada 22,0
3,1,7,11,74,68,3,11,17,2,0,0,3,,14,23,Temporada 2003-04,17,9,Valladolid,R. Madrid,68,,0,0,,5,74,5,Jornada 22,5
4,4,0,33,65,74,0,33,23,1,0,0,6,,12,5,Temporada 2003-04,23,7,Murcia,Zaragoza,74,,0,0,,3,65,4,Jornada 22,4
6,5,3,23,65,70,1,23,24,1,0,0,6,,19,15,Temporada 2003-04,24,10,Betis,R. Madrid,70,,0,0,,4,65,2,Jornada 20,6
5,2,2,21,68,70,1,21,23,2,0,0,5,,11,14,Temporada 2003-04,23,6,Atlético,Sevilla,70,,1,0,,4,68,6,Jornada 20,6
12,0,5,20,72,74,1,20,12,4,0,0,8,,20,12,Temporada 2003-04,12,3,Deportivo,Zaragoza,74,,0,0,,2,72,2,Jornada 20,3
2,2,9,17,75,77,1,17,24,1,0,0,3,,13,6,Temporada 2003-04,24,6,Mallorca,Racing,77,,0,0,,5,75,3,Jornada 20,4
9,3,3,12,66,68,1,12,19,1,0,0,9,,21,12,Temporada 2003-04,19,9,Osasuna,Albacete,68,,0,0,,2,66,2,Jornada 20,7
7,6,4,21,69,71,1,21,12,3,0,0,6,,14,16,Temporada 2003-04,12,12,R. Sociedad,Espanyol,71,,0,0,,3,69,3,Jornada 20,10
6,5,1,18,58,64,0,18,19,2,0,0,6,,16,16,Temporada 2003-04,19,15,Villarreal,Málaga,64,,0,0,,3,58,2,Jornada 20,4
9,1,0,19,36,38,1,19,15,1,0,0,6,,15,12,Temporada 2003-04,15,9,Barcelona,Athletic,38,,0,0,,1,36,3,Jornada 20,5
12,1,1,21,70,75,2,21,26,2,1,1,9,,19,10,Temporada 2003-04,26,6,Murcia,Celta,75,,0,0,,4,70,0,Jornada 20,2
10,1,4,25,72,72,0,25,22,0,0,0,3,,14,12,Temporada 2003-04,22,7,Valladolid,Valencia,72,,0,0,,2,72,3,Jornada 20,9
14,0,2,19,62,72,1,19,27,0,0,1,11,,20,7,Temporada 2003-04,27,1,Sevilla,Barcelona,72,,0,0,,4,62,3,Jornada 21,1
8,4,0,17,85,79,3,17,20,1,0,0,3,,10,9,Temporada 2003-04,20,3,Zaragoza,Mallorca,79,,0,0,,1,85,0,Jornada 21,5
2,2,2,29,64,66,3,29,19,2,0,0,8,,14,11,Temporada 2003-04,19,6,Málaga,Valladolid,66,,0,0,,1,64,2,Jornada 21,5
9,0,0,27,43,49,2,27,22,3,0,0,5,,17,9,Temporada 2003-04,22,7,Racing,Murcia,49,,0,0,,4,43,5,Jornada 21,2
8,2,1,24,48,50,1,24,22,0,0,1,7,,19,11,Temporada 2003-04,22,9,Valencia,Osasuna,50,,0,0,,3,48,4,Jornada 21,1
8,2,3,24,65,64,2,24,23,1,0,1,6,,13,9,Temporada 2003-04,23,5,Espanyol,Betis,64,,1,1,,3,65,3,Jornada 21,3
7,3,5,20,55,48,5,20,27,2,0,1,9,,13,16,Temporada 2003-04,27,8,Celta,R. Sociedad,48,,0,0,,4,55,5,Jornada 21,5
8,2,0,24,67,72,1,24,22,1,0,0,4,,9,9,Temporada 2003-04,22,12,Albacete,Atlético,72,,0,0,,2,67,1,Jornada 21,6
7,1,4,19,63,65,1,19,19,2,0,0,10,,19,12,Temporada 2003-04,19,10,R. Madrid,Villarreal,65,,0,0,,5,63,3,Jornada 21,8
5,3,3,19,60,64,0,19,15,0,0,0,6,,9,9,Temporada 2003-04,15,9,Valladolid,Betis,64,,0,0,,3,60,2,Jornada 18,8
5,5,1,23,56,62,0,23,19,2,2,0,12,,16,3,Temporada 2003-04,19,6,Sevilla,Albacete,62,,0,0,,7,56,3,Jornada 18,5
5,8,2,29,71,75,0,29,20,2,1,0,7,,12,6,Temporada 2003-04,20,4,Espanyol,Mallorca,75,,0,0,,4,71,1,Jornada 18,2
9,6,2,16,64,65,5,16,13,0,0,0,7,,13,11,Temporada 2003-04,13,5,Celta,Deportivo,65,,0,0,,1,64,2,Jornada 18,3
4,2,6,22,67,71,0,22,26,0,0,0,8,,14,8,Temporada 2003-04,26,8,Zaragoza,Atlético,71,,0,0,,3,67,2,Jornada 18,4
8,3,1,15,67,62,0,15,25,1,0,0,10,,19,20,Temporada 2003-04,25,10,R. Madrid,Murcia,62,,0,0,,2,67,4,Jornada 18,2
7,1,1,20,71,75,1,20,19,3,1,0,7,,19,12,Temporada 2003-04,19,6,Villarreal,Valladolid,75,,0,0,,2,71,4,Jornada 19,5
9,6,2,16,65,68,0,16,31,3,0,0,7,,20,10,Temporada 2003-04,31,8,Barcelona,Zaragoza,68,,0,0,,6,65,0,Jornada 19,4
4,4,5,21,60,60,0,43,50,3,0,0,6,,15,10,Temporada 2003-04,24,8,Betis,Málaga,60,,0,0,,6,60,4,Jornada 19,3
1,0,5,20,64,70,1,20,23,1,0,0,5,,8,9,Temporada 2003-04,23,7,Deportivo,Racing,70,,0,0,,3,64,1,Jornada 19,5
3,4,5,22,61,61,1,43,50,1,0,0,6,,10,12,Temporada 2003-04,26,5,Osasuna,Sevilla,61,,0,0,,6,61,4,Jornada 19,5
8,1,1,24,61,60,1,24,29,0,0,1,11,,13,17,Temporada 2003-04,29,3,Murcia,Espanyol,60,,0,0,,3,61,5,Jornada 19,6
3,3,3,23,70,69,0,23,10,1,0,0,3,,11,13,Temporada 2003-04,10,7,R. Sociedad,R. Madrid,69,,0,0,,1,70,1,Jornada 19,3
1,3,2,10,72,85,1,10,18,0,0,0,6,,18,8,Temporada 2003-04,18,8,Albacete,Valencia,85,,0,0,,3,72,0,Jornada 19,4
4,0,2,16,62,64,3,16,16,1,0,0,7,,19,15,Temporada 2003-04,16,7,Mallorca,R. Madrid,64,,1,0,,1,62,2,Jornada 17,4
12,3,2,20,69,70,2,20,23,1,0,0,12,,16,6,Temporada 2003-04,23,3,Murcia,Málaga,70,,0,0,,2,69,1,Jornada 17,3
4,3,1,24,68,75,1,24,25,2,0,0,7,,13,10,Temporada 2003-04,25,4,Deportivo,Espanyol,75,,0,0,,2,68,3,Jornada 17,3
5,3,4,21,65,69,3,21,16,1,0,1,9,,10,11,Temporada 2003-04,16,5,Betis,Villarreal,69,,0,0,,3,65,2,Jornada 17,4
3,4,4,17,55,53,1,17,12,1,0,0,6,,13,15,Temporada 2003-04,12,5,Albacete,Athletic,53,,0,0,,2,55,4,Jornada 17,7
8,3,3,24,68,74,0,24,18,1,0,0,7,,24,10,Temporada 2003-04,18,4,Valencia,Sevilla,74,,0,0,,4,68,3,Jornada 17,2
6,1,4,16,52,54,1,16,15,0,0,2,5,,9,10,Temporada 2003-04,15,5,Osasuna,Zaragoza,54,,1,0,,1,52,7,Jornada 17,2
2,2,6,24,55,61,2,24,24,2,1,0,6,,17,17,Temporada 2003-04,24,11,Atlético,Racing,61,,0,0,,5,55,5,Jornada 17,6
9,2,3,20,79,76,3,20,18,1,0,1,10,,10,11,Temporada 2003-04,18,5,R. Sociedad,Valladolid,76,,0,0,,5,79,4,Jornada 17,5
5,1,5,18,67,69,1,18,12,2,0,0,13,,22,10,Temporada 2003-04,12,6,R. Madrid,Deportivo,69,,0,0,,4,67,1,Jornada 16,6
6,2,0,20,58,65,1,20,19,3,0,0,5,,14,13,Temporada 2003-04,19,8,Málaga,Mallorca,65,,0,0,,1,58,3,Jornada 16,6
9,2,1,24,59,61,1,24,32,0,0,0,7,,13,9,Temporada 2003-04,32,5,Zaragoza,Albacete,61,,0,0,,4,59,4,Jornada 16,1
3,5,1,23,66,68,0,23,25,0,0,0,7,,8,5,Temporada 2003-04,25,4,Racing,Osasuna,68,,0,0,,1,66,1,Jornada 16,4
4,3,4,19,70,70,1,19,21,0,0,0,6,,10,12,Temporada 2003-04,21,8,Betis,Valencia,70,,0,0,,3,70,2,Jornada 16,4
8,0,2,18,61,59,0,18,15,0,0,0,16,,17,11,Temporada 2003-04,15,8,Valladolid,Murcia,59,,0,0,,2,61,1,Jornada 16,2
7,3,3,17,71,76,0,17,20,2,0,0,7,,13,16,Temporada 2003-04,20,12,Villarreal,R. Sociedad,76,,0,0,,2,71,3,Jornada 16,5
4,3,3,20,78,81,2,20,18,2,0,0,8,,18,9,Temporada 2003-04,18,1,Celta,Atlético,81,,0,0,,4,78,4,Jornada 16,4
4,5,5,13,58,59,3,13,23,1,3,3,11,,11,10,Temporada 2003-04,23,10,Espanyol,Barcelona,59,,0,0,,6,58,6,Jornada 16,8
5,6,2,17,68,71,0,17,20,3,0,0,9,,20,9,Temporada 2003-04,20,8,Barcelona,Málaga,71,,0,0,,2,68,0,Jornada 33,4
3,2,3,13,56,59,1,13,19,1,0,0,4,,12,7,Temporada 2003-04,19,7,Athletic,Valencia,59,,0,0,,2,56,3,Jornada 34,4
6,2,0,9,48,60,1,9,10,4,0,0,6,,22,15,Temporada 2003-04,10,8,Barcelona,Espanyol,60,,0,0,,5,48,1,Jornada 35,5
4,4,1,19,75,76,1,19,20,2,1,0,4,,12,18,Temporada 2003-04,20,12,Murcia,R. Madrid,76,,0,0,,4,75,3,Jornada 37,8
6,3,1,25,67,75,2,25,20,2,1,0,13,,15,7,Temporada 2003-04,20,1,Racing,Atlético,75,,0,0,,5,67,3,Jornada 36,1
4,3,1,18,64,71,1,18,10,0,0,0,6,,15,8,Temporada 2003-04,10,6,Valencia,Albacete,71,,0,0,,0,64,0,Jornada 38,7
11,7,0,18,66,70,3,18,17,3,0,0,9,,18,5,Temporada 2002-03,17,2,R. Sociedad,Betis,70,,0,0,,3,66,0,Jornada 3,2
6,2,2,22,58,64,1,22,21,0,0,0,7,,13,9,Temporada 2002-03,21,12,Racing,Valladolid,64,,0,0,,0,58,2,Jornada 1,5
5,2,2,19,61,68,1,19,19,1,0,0,10,,21,11,Temporada 2002-03,19,7,Atlético,Sevilla,68,,1,0,,2,61,5,Jornada 2,5
7,5,0,28,65,67,0,28,17,3,0,0,2,,14,5,Temporada 2002-03,17,5,Valencia,Rayo,67,,0,1,,4,65,3,Jornada 4,4
5,2,1,21,83,74,1,21,19,1,0,0,10,,12,15,Temporada 2002-03,19,7,Sevilla,Betis,74,,0,0,,3,83,4,Jornada 5,2
6,4,6,17,67,70,1,17,14,2,0,0,3,,13,10,Temporada 2002-03,14,11,Valladolid,Barcelona,70,,0,0,,2,67,2,Jornada 6,7
1,3,7,21,84,85,1,21,27,1,0,0,5,,5,10,Temporada 2002-03,27,9,Racing,Barcelona,85,,0,0,,2,84,4,Jornada 8,5
13,3,1,19,57,62,3,19,24,3,0,0,13,,18,8,Temporada 2002-03,24,1,Atlético,Athletic,62,,0,0,,1,57,3,Jornada 9,3
10,4,6,21,62,70,1,21,33,2,1,0,10,,21,9,Temporada 2002-03,33,2,R. Sociedad,Racing,70,,0,1,,3,62,0,Jornada 7,1
7,2,4,20,72,72,1,20,11,2,0,0,9,,13,11,Temporada 2002-03,11,10,Betis,Celta,72,,0,0,,4,72,5,Jornada 10,6
6,5,4,17,79,83,0,17,22,0,0,0,12,,11,10,Temporada 2002-03,22,7,R. Madrid,R. Sociedad,83,,0,0,,1,79,0,Jornada 10,7
7,2,1,23,54,56,0,23,20,0,0,0,10,,14,14,Temporada 2002-03,20,8,Valladolid,Málaga,56,,0,0,,0,54,0,Jornada 10,2
2,5,2,16,49,48,2,16,21,1,0,0,7,,10,15,Temporada 2002-03,21,12,Espanyol,Atlético,48,,0,0,,3,49,3,Jornada 10,12
10,3,1,17,69,77,1,17,22,2,0,0,7,,16,6,Temporada 2002-03,22,3,Athletic,Rayo,77,,0,1,,4,69,2,Jornada 10,2
5,4,2,17,75,70,0,17,33,1,0,0,7,,11,12,Temporada 2002-03,33,2,Osasuna,Valencia,70,,0,0,,5,75,2,Jornada 10,5
5,3,1,22,61,59,0,22,22,3,1,0,1,,11,16,Temporada 2002-03,22,4,Alavés,Recreativo,59,,0,0,,1,61,1,Jornada 10,3
7,5,6,15,64,70,2,15,20,1,0,0,8,,11,6,Temporada 2002-03,20,5,Racing,Mallorca,70,,1,1,,3,64,2,Jornada 10,4
4,5,2,15,68,68,0,15,26,2,0,0,7,,11,9,Temporada 2002-03,26,4,Deportivo,Barcelona,68,,0,0,,5,68,1,Jornada 10,5
5,1,4,20,59,63,3,20,21,1,0,0,10,,17,13,Temporada 2002-03,21,9,Recreativo,Valladolid,63,,0,0,,1,59,5,Jornada 9,3
4,2,5,16,70,75,0,16,33,1,0,1,7,,19,8,Temporada 2002-03,33,5,Villarreal,Sevilla,75,,0,0,,5,70,4,Jornada 10,4
3,1,2,21,49,51,0,21,24,1,0,0,6,,15,12,Temporada 2002-03,24,7,Celta,Espanyol,51,,0,0,,4,49,3,Jornada 9,6
7,1,5,21,70,74,1,21,17,3,0,0,7,,10,13,Temporada 2002-03,17,2,Mallorca,Alavés,74,,1,1,,1,70,2,Jornada 9,4
3,4,5,21,72,74,0,21,23,1,0,0,6,,6,13,Temporada 2002-03,23,7,Sevilla,Racing,74,,0,0,,4,72,2,Jornada 9,6
4,0,0,24,56,63,0,24,21,1,0,0,8,,18,8,Temporada 2002-03,21,4,Barcelona,Villarreal,63,,0,1,,4,56,3,Jornada 9,2
9,3,3,19,77,77,1,19,19,1,0,0,12,,21,9,Temporada 2002-03,19,5,Valencia,Betis,77,,0,0,,1,77,1,Jornada 9,5
6,0,9,20,77,83,0,20,17,1,0,0,9,,14,9,Temporada 2002-03,17,7,Atlético,Betis,83,,0,0,,4,77,4,Jornada 11,7
9,1,7,19,77,74,0,19,19,0,0,0,11,,9,10,Temporada 2002-03,19,4,Málaga,Alavés,74,,0,0,,1,77,0,Jornada 11,2
11,3,3,21,66,67,0,21,21,0,0,0,5,,12,8,Temporada 2002-03,21,6,Celta,Osasuna,67,,0,0,,3,66,2,Jornada 11,4
4,0,3,15,68,71,0,15,23,0,0,0,5,,11,7,Temporada 2002-03,23,10,Rayo,R. Sociedad,71,,0,0,,2,68,1,Jornada 11,12
9,3,7,19,56,64,1,19,28,2,0,0,14,,18,8,Temporada 2002-03,28,8,Recreativo,Racing,64,,0,0,,2,56,2,Jornada 11,4
4,3,6,24,58,68,0,24,15,2,0,0,8,,24,10,Temporada 2002-03,15,5,Valencia,Valladolid,68,,1,0,,2,58,1,Jornada 11,5
10,3,2,17,68,65,1,17,12,1,0,0,8,,13,15,Temporada 2002-03,12,10,Mallorca,Villarreal,65,,0,0,,3,68,2,Jornada 11,4
6,4,2,19,70,76,0,19,19,0,0,0,5,,24,8,Temporada 2002-03,19,6,Barcelona,R. Madrid,76,,0,0,,3,70,3,Jornada 11,5
4,5,4,24,60,58,1,24,15,1,0,0,3,,12,11,Temporada 2002-03,15,7,Sevilla,Deportivo,58,,0,0,,2,60,2,Jornada 11,5
4,2,4,19,59,68,3,19,26,2,0,0,6,,20,13,Temporada 2002-03,26,8,Rayo,R. Madrid,68,,0,1,,1,59,5,Jornada 9,5
8,7,2,11,77,75,1,11,11,1,0,0,13,,15,17,Temporada 2002-03,11,13,R. Sociedad,Deportivo,75,,0,0,,1,77,2,Jornada 9,3
8,0,6,24,69,70,0,24,13,1,0,0,11,,19,10,Temporada 2002-03,13,4,Málaga,Osasuna,70,,0,0,,3,69,2,Jornada 9,2
6,4,3,17,78,79,1,17,24,0,0,0,11,,17,13,Temporada 2002-03,24,6,Villarreal,R. Sociedad,79,,0,0,,1,78,2,Jornada 8,4
5,0,4,32,53,55,1,32,21,0,0,0,10,,13,12,Temporada 2002-03,21,5,Osasuna,Recreativo,55,,1,0,,4,53,4,Jornada 8,5
6,0,5,25,66,69,1,25,22,2,0,0,6,,16,5,Temporada 2002-03,22,5,Athletic,Celta,69,,0,0,,2,66,2,Jornada 8,2
3,7,1,18,62,60,1,18,17,0,0,0,3,,12,17,Temporada 2002-03,17,5,Espanyol,Valencia,60,,0,0,,1,62,0,Jornada 8,7
1,2,2,19,61,64,0,19,20,3,0,0,5,,13,12,Temporada 2002-03,20,5,Betis,Málaga,64,,0,1,,4,61,2,Jornada 8,6
3,2,6,14,76,79,0,14,22,0,0,0,11,,12,10,Temporada 2002-03,22,5,Deportivo,R. Madrid,79,,0,0,,2,76,2,Jornada 8,7
1,2,3,17,69,64,4,17,17,3,0,0,7,,12,17,Temporada 2002-03,17,7,Málaga,Espanyol,64,,1,1,,4,69,3,Jornada 7,3
6,2,1,19,79,80,3,19,26,1,0,0,13,,18,12,Temporada 2002-03,26,6,Valladolid,Mallorca,80,,0,0,,4,79,0,Jornada 8,1
2,7,3,25,66,69,0,25,21,2,0,0,3,,9,8,Temporada 2002-03,21,3,Atlético,Rayo,69,,0,1,,7,66,3,Jornada 8,3
